"U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","Poll_Value"
-7.900328,54.43951,72,2020-04-12,18,"LN","Lough Navar","Rural Background",6.40041666666667
1.302686,52.614823,72,2020-04-12,19,"NO12","Norwich Lakenfields","Urban Background",17.8774583333333
-1.146447,52.95473,72,2020-04-12,20,"NOTT","Nottingham Centre","Urban Background",12.3163333333333
-1.260278,51.744806,72,2020-04-12,21,"OX8","Oxford St Ebbes","Urban Background",15.151375
-2.680353,53.76559,72,2020-04-12,22,"PRES","Preston","Urban Background",12.0638333333333
0.634889,51.45617,72,2020-04-12,23,"ROCH","Rochester Stoke","Rural Background",22.0215416666667
0.678331,51.544166,72,2020-04-12,24,"SEND","Southend-on-Sea","Urban Background",18.4129583333333
-1.478096,53.378622,72,2020-04-12,25,"SHDG","Sheffield Devonshire Green","Urban Background",11.0397916666667
-1.395757,50.908173,72,2020-04-12,26,"SOUT","Southampton Centre","Urban Background",38.80125
-1.406878,54.88361,72,2020-04-12,27,"SUN2","Sunderland Silksworth","Urban Background",7.71520833333333
-3.022722,53.37287,72,2020-04-12,28,"TRAN","Wirral Tranmere","Urban Background",20.0059583333333
-2.638139,53.54914,72,2020-04-12,29,"WIG5","Wigan Centre","Urban Background",16.6884166666667
-3.002829,53.042282,72,2020-04-12,30,"WREX","Wrexham","Urban Traffic",15.5237916666667
-2.094278,57.15736,73,2020-04-13,1,"ABD","Aberdeen","Urban Background",6.569375
-3.2429,55.79216,73,2020-04-13,2,"ACTH","Auchencorth Moss","Rural Background",6.38470833333333
-5.928833,54.59965,73,2020-04-13,3,"BEL2","Belfast Centre","Urban Background",8.02191666666667
-1.874978,52.476145,73,2020-04-13,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",7.52170833333333
-3.007175,53.80489,73,2020-04-13,5,"BLC2","Blackpool Marton","Urban Background",7.779125
-1.918235,52.481346,73,2020-04-13,6,"BMLD","Birmingham Ladywood","Urban Background",7.486375
-1.454946,53.244131,73,2020-04-13,7,"CHLG","Chesterfield Loundsley Green","Urban Background",7.52954166666667
-1.456928,53.231751,73,2020-04-13,8,"CHS7","Chesterfield Roadside","Urban Traffic",11.9939583333333
-1.560189,52.411628,73,2020-04-13,9,"COAL","Coventry Allesley","Urban Background",7.39191666666667
-2.334139,53.48481,73,2020-04-13,10,"ECCL","Salford Eccles","Urban Background",8.68620833333333
-3.182186,55.945589,73,2020-04-13,11,"ED3","Edinburgh St Leonards","Urban Background",6.99608333333333
-4.238214,55.860936,73,2020-04-13,12,"GHSR","Glasgow High Street","Urban Traffic",7.78604166666667
-4.734421,55.944079,73,2020-04-13,13,"GKA8","Greenock A8 Roadside","Urban Traffic",7.60833333333333
-4.243631,55.865782,73,2020-04-13,14,"GLKP","Glasgow Townhead","Urban Background",7.76929166666667
-0.037418,51.449674,73,2020-04-13,15,"HP1","London Honor Oak Park","Urban Background",7.57858333333333
-0.213492,51.52105,73,2020-04-13,16,"KC1","London N. Kensington","Urban Background",7.45283333333333
-1.533119,52.28881,73,2020-04-13,17,"LEAM","Leamington Spa","Urban Background",6.67070833333333
-7.900328,54.43951,73,2020-04-13,18,"LN","Lough Navar","Rural Background",8.18795833333333
1.302686,52.614823,73,2020-04-13,19,"NO12","Norwich Lakenfields","Urban Background",7.33979166666667
-1.146447,52.95473,73,2020-04-13,20,"NOTT","Nottingham Centre","Urban Background",8.448375
-1.260278,51.744806,73,2020-04-13,21,"OX8","Oxford St Ebbes","Urban Background",7.40670833333333
-2.680353,53.76559,73,2020-04-13,22,"PRES","Preston","Urban Background",7.29954166666667
0.634889,51.45617,73,2020-04-13,23,"ROCH","Rochester Stoke","Rural Background",8.20179166666667
0.678331,51.544166,73,2020-04-13,24,"SEND","Southend-on-Sea","Urban Background",7.65829166666667
-1.478096,53.378622,73,2020-04-13,25,"SHDG","Sheffield Devonshire Green","Urban Background",8.34025
-1.395757,50.908173,73,2020-04-13,26,"SOUT","Southampton Centre","Urban Background",9.95183333333333
-1.406878,54.88361,73,2020-04-13,27,"SUN2","Sunderland Silksworth","Urban Background",7.91670833333333
-3.022722,53.37287,73,2020-04-13,28,"TRAN","Wirral Tranmere","Urban Background",7.59429166666667
-2.638139,53.54914,73,2020-04-13,29,"WIG5","Wigan Centre","Urban Background",7.78708333333333
-3.002829,53.042282,73,2020-04-13,30,"WREX","Wrexham","Urban Traffic",9.024125
-2.094278,57.15736,74,2020-04-14,1,"ABD","Aberdeen","Urban Background",9.21779166666667
-3.2429,55.79216,74,2020-04-14,2,"ACTH","Auchencorth Moss","Rural Background",8.034625
-5.928833,54.59965,74,2020-04-14,3,"BEL2","Belfast Centre","Urban Background",13.407125
-1.874978,52.476145,74,2020-04-14,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",12.3388333333333
-3.007175,53.80489,74,2020-04-14,5,"BLC2","Blackpool Marton","Urban Background",11.4485833333333
-1.918235,52.481346,74,2020-04-14,6,"BMLD","Birmingham Ladywood","Urban Background",9.091125
-1.454946,53.244131,74,2020-04-14,7,"CHLG","Chesterfield Loundsley Green","Urban Background",9.04091666666667
-1.456928,53.231751,74,2020-04-14,8,"CHS7","Chesterfield Roadside","Urban Traffic",9.86445833333333
-1.560189,52.411628,74,2020-04-14,9,"COAL","Coventry Allesley","Urban Background",8.65383333333333
-2.334139,53.48481,74,2020-04-14,10,"ECCL","Salford Eccles","Urban Background",14.2335833333333
-3.182186,55.945589,74,2020-04-14,11,"ED3","Edinburgh St Leonards","Urban Background",8.62629166666667
-4.238214,55.860936,74,2020-04-14,12,"GHSR","Glasgow High Street","Urban Traffic",9.35633333333333
-4.734421,55.944079,74,2020-04-14,13,"GKA8","Greenock A8 Roadside","Urban Traffic",8.19066666666667
-4.243631,55.865782,74,2020-04-14,14,"GLKP","Glasgow Townhead","Urban Background",9.25616666666667
-0.037418,51.449674,74,2020-04-14,15,"HP1","London Honor Oak Park","Urban Background",8.25283333333333
-0.213492,51.52105,74,2020-04-14,16,"KC1","London N. Kensington","Urban Background",7.47941666666667
-1.533119,52.28881,74,2020-04-14,17,"LEAM","Leamington Spa","Urban Background",7.04904166666667
-7.900328,54.43951,74,2020-04-14,18,"LN","Lough Navar","Rural Background",7.49408333333333
1.302686,52.614823,74,2020-04-14,19,"NO12","Norwich Lakenfields","Urban Background",5.461
-1.146447,52.95473,74,2020-04-14,20,"NOTT","Nottingham Centre","Urban Background",10.747
-1.260278,51.744806,74,2020-04-14,21,"OX8","Oxford St Ebbes","Urban Background",8.24891666666667
-2.680353,53.76559,74,2020-04-14,22,"PRES","Preston","Urban Background",12.2858333333333
0.634889,51.45617,74,2020-04-14,23,"ROCH","Rochester Stoke","Rural Background",9.614875
0.678331,51.544166,74,2020-04-14,24,"SEND","Southend-on-Sea","Urban Background",6.28441666666667
-1.478096,53.378622,74,2020-04-14,25,"SHDG","Sheffield Devonshire Green","Urban Background",10.7636666666667
-1.395757,50.908173,74,2020-04-14,26,"SOUT","Southampton Centre","Urban Background",9.14220833333333
-1.406878,54.88361,74,2020-04-14,27,"SUN2","Sunderland Silksworth","Urban Background",10.0737916666667
-3.022722,53.37287,74,2020-04-14,28,"TRAN","Wirral Tranmere","Urban Background",11.2215833333333
-2.638139,53.54914,74,2020-04-14,29,"WIG5","Wigan Centre","Urban Background",12.4116666666667
-3.002829,53.042282,74,2020-04-14,30,"WREX","Wrexham","Urban Traffic",13.0327083333333
-2.094278,57.15736,75,2020-04-15,1,"ABD","Aberdeen","Urban Background",8.14075
-3.2429,55.79216,75,2020-04-15,2,"ACTH","Auchencorth Moss","Rural Background",7.47258333333333
-5.928833,54.59965,75,2020-04-15,3,"BEL2","Belfast Centre","Urban Background",14.600125
-1.874978,52.476145,75,2020-04-15,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",18.520125
-3.007175,53.80489,75,2020-04-15,5,"BLC2","Blackpool Marton","Urban Background",17.6633333333333
-1.918235,52.481346,75,2020-04-15,6,"BMLD","Birmingham Ladywood","Urban Background",13.674375
-1.454946,53.244131,75,2020-04-15,7,"CHLG","Chesterfield Loundsley Green","Urban Background",12.4392083333333
-1.456928,53.231751,75,2020-04-15,8,"CHS7","Chesterfield Roadside","Urban Traffic",14.7023333333333
-1.560189,52.411628,75,2020-04-15,9,"COAL","Coventry Allesley","Urban Background",13.0060833333333
-2.334139,53.48481,75,2020-04-15,10,"ECCL","Salford Eccles","Urban Background",20.7725833333333
-3.182186,55.945589,75,2020-04-15,11,"ED3","Edinburgh St Leonards","Urban Background",8.0345
-4.238214,55.860936,75,2020-04-15,12,"GHSR","Glasgow High Street","Urban Traffic",6.745375
-4.734421,55.944079,75,2020-04-15,13,"GKA8","Greenock A8 Roadside","Urban Traffic",5.89929166666667
-4.243631,55.865782,75,2020-04-15,14,"GLKP","Glasgow Townhead","Urban Background",6.58408333333333
-0.037418,51.449674,75,2020-04-15,15,"HP1","London Honor Oak Park","Urban Background",17.4282916666667
-0.213492,51.52105,75,2020-04-15,16,"KC1","London N. Kensington","Urban Background",16.9880833333333
-1.533119,52.28881,75,2020-04-15,17,"LEAM","Leamington Spa","Urban Background",10.920875
-7.900328,54.43951,75,2020-04-15,18,"LN","Lough Navar","Rural Background",7.27104166666667
1.302686,52.614823,75,2020-04-15,19,"NO12","Norwich Lakenfields","Urban Background",13.0936666666667
-1.146447,52.95473,75,2020-04-15,20,"NOTT","Nottingham Centre","Urban Background",16.2805416666667
-1.260278,51.744806,75,2020-04-15,21,"OX8","Oxford St Ebbes","Urban Background",13.4001666666667
-2.680353,53.76559,75,2020-04-15,22,"PRES","Preston","Urban Background",15.933625
0.634889,51.45617,75,2020-04-15,23,"ROCH","Rochester Stoke","Rural Background",22.6515833333333
0.678331,51.544166,75,2020-04-15,24,"SEND","Southend-on-Sea","Urban Background",16.97625
-1.478096,53.378622,75,2020-04-15,25,"SHDG","Sheffield Devonshire Green","Urban Background",13.39825
-1.395757,50.908173,75,2020-04-15,26,"SOUT","Southampton Centre","Urban Background",14.0447916666667
-1.406878,54.88361,75,2020-04-15,27,"SUN2","Sunderland Silksworth","Urban Background",13.2832916666667
-3.022722,53.37287,75,2020-04-15,28,"TRAN","Wirral Tranmere","Urban Background",13.4011666666667
-2.638139,53.54914,75,2020-04-15,29,"WIG5","Wigan Centre","Urban Background",17.06775
-3.002829,53.042282,75,2020-04-15,30,"WREX","Wrexham","Urban Traffic",11.969375
-2.094278,57.15736,76,2020-04-16,1,"ABD","Aberdeen","Urban Background",5.41670833333333
-3.2429,55.79216,76,2020-04-16,2,"ACTH","Auchencorth Moss","Rural Background",4.54404166666667
-5.928833,54.59965,76,2020-04-16,3,"BEL2","Belfast Centre","Urban Background",6.45441666666667
-1.874978,52.476145,76,2020-04-16,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",27.3812083333333
-3.007175,53.80489,76,2020-04-16,5,"BLC2","Blackpool Marton","Urban Background",15.1218333333333
-1.918235,52.481346,76,2020-04-16,6,"BMLD","Birmingham Ladywood","Urban Background",26.3139583333333
-1.454946,53.244131,76,2020-04-16,7,"CHLG","Chesterfield Loundsley Green","Urban Background",18.5328333333333
-1.456928,53.231751,76,2020-04-16,8,"CHS7","Chesterfield Roadside","Urban Traffic",20.3195416666667
-1.560189,52.411628,76,2020-04-16,9,"COAL","Coventry Allesley","Urban Background",27.4402083333333
-2.334139,53.48481,76,2020-04-16,10,"ECCL","Salford Eccles","Urban Background",20.1396666666667
-3.182186,55.945589,76,2020-04-16,11,"ED3","Edinburgh St Leonards","Urban Background",5.945375
-4.238214,55.860936,76,2020-04-16,12,"GHSR","Glasgow High Street","Urban Traffic",5.97691666666667
-4.734421,55.944079,76,2020-04-16,13,"GKA8","Greenock A8 Roadside","Urban Traffic",5.20479166666667
-4.243631,55.865782,76,2020-04-16,14,"GLKP","Glasgow Townhead","Urban Background",6.268625
-0.037418,51.449674,76,2020-04-16,15,"HP1","London Honor Oak Park","Urban Background",34.5460416666667
-0.213492,51.52105,76,2020-04-16,16,"KC1","London N. Kensington","Urban Background",33.5143333333333
-1.533119,52.28881,76,2020-04-16,17,"LEAM","Leamington Spa","Urban Background",25.64975
-7.900328,54.43951,76,2020-04-16,18,"LN","Lough Navar","Rural Background",7.79195833333333
1.302686,52.614823,76,2020-04-16,19,"NO12","Norwich Lakenfields","Urban Background",21.0810833333333
-1.146447,52.95473,76,2020-04-16,20,"NOTT","Nottingham Centre","Urban Background",26.8064166666667
-1.260278,51.744806,76,2020-04-16,21,"OX8","Oxford St Ebbes","Urban Background",25.2133333333333
-2.680353,53.76559,76,2020-04-16,22,"PRES","Preston","Urban Background",13.5809583333333
0.634889,51.45617,76,2020-04-16,23,"ROCH","Rochester Stoke","Rural Background",38.5743333333333
0.678331,51.544166,76,2020-04-16,24,"SEND","Southend-on-Sea","Urban Background",30.6300833333333
-1.478096,53.378622,76,2020-04-16,25,"SHDG","Sheffield Devonshire Green","Urban Background",20.0157916666667
-1.395757,50.908173,76,2020-04-16,26,"SOUT","Southampton Centre","Urban Background",26.880125
-1.406878,54.88361,76,2020-04-16,27,"SUN2","Sunderland Silksworth","Urban Background",9.57945833333333
-3.022722,53.37287,76,2020-04-16,28,"TRAN","Wirral Tranmere","Urban Background",18.1064583333333
-2.638139,53.54914,76,2020-04-16,29,"WIG5","Wigan Centre","Urban Background",19.2729166666667
-3.002829,53.042282,76,2020-04-16,30,"WREX","Wrexham","Urban Traffic",22.5502083333333
-2.094278,57.15736,77,2020-04-17,1,"ABD","Aberdeen","Urban Background",5.98366666666667
-3.2429,55.79216,77,2020-04-17,2,"ACTH","Auchencorth Moss","Rural Background",5.80979166666667
-5.928833,54.59965,77,2020-04-17,3,"BEL2","Belfast Centre","Urban Background",6.67058333333333
-1.874978,52.476145,77,2020-04-17,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",8.85116666666667
-3.007175,53.80489,77,2020-04-17,5,"BLC2","Blackpool Marton","Urban Background",8.87379166666667
-1.918235,52.481346,77,2020-04-17,6,"BMLD","Birmingham Ladywood","Urban Background",8.7825
-1.454946,53.244131,77,2020-04-17,7,"CHLG","Chesterfield Loundsley Green","Urban Background",7.79291666666667
-1.456928,53.231751,77,2020-04-17,8,"CHS7","Chesterfield Roadside","Urban Traffic",8.503375
-1.560189,52.411628,77,2020-04-17,9,"COAL","Coventry Allesley","Urban Background",8.26958333333333
-2.334139,53.48481,77,2020-04-17,10,"ECCL","Salford Eccles","Urban Background",12.8302916666667
-3.182186,55.945589,77,2020-04-17,11,"ED3","Edinburgh St Leonards","Urban Background",6.03775
-4.238214,55.860936,77,2020-04-17,12,"GHSR","Glasgow High Street","Urban Traffic",6.591
-4.734421,55.944079,77,2020-04-17,13,"GKA8","Greenock A8 Roadside","Urban Traffic",7.53375
-4.243631,55.865782,77,2020-04-17,14,"GLKP","Glasgow Townhead","Urban Background",6.76504166666667
-0.037418,51.449674,77,2020-04-17,15,"HP1","London Honor Oak Park","Urban Background",9.73179166666667
-0.213492,51.52105,77,2020-04-17,16,"KC1","London N. Kensington","Urban Background",9.54695833333333
-1.533119,52.28881,77,2020-04-17,17,"LEAM","Leamington Spa","Urban Background",8.41295833333333
-7.900328,54.43951,77,2020-04-17,18,"LN","Lough Navar","Rural Background",9.23354166666667
1.302686,52.614823,77,2020-04-17,19,"NO12","Norwich Lakenfields","Urban Background",7.45979166666667
-1.146447,52.95473,77,2020-04-17,20,"NOTT","Nottingham Centre","Urban Background",7.72904166666667
-1.260278,51.744806,77,2020-04-17,21,"OX8","Oxford St Ebbes","Urban Background",11.6873333333333
-2.680353,53.76559,77,2020-04-17,22,"PRES","Preston","Urban Background",8.52308333333333
0.634889,51.45617,77,2020-04-17,23,"ROCH","Rochester Stoke","Rural Background",9.81829166666667
0.678331,51.544166,77,2020-04-17,24,"SEND","Southend-on-Sea","Urban Background",8.80508333333333
-1.478096,53.378622,77,2020-04-17,25,"SHDG","Sheffield Devonshire Green","Urban Background",10.8088333333333
-1.395757,50.908173,77,2020-04-17,26,"SOUT","Southampton Centre","Urban Background",20.8089583333333
-1.406878,54.88361,77,2020-04-17,27,"SUN2","Sunderland Silksworth","Urban Background",7.00175
-3.022722,53.37287,77,2020-04-17,28,"TRAN","Wirral Tranmere","Urban Background",9.90175
-2.638139,53.54914,77,2020-04-17,29,"WIG5","Wigan Centre","Urban Background",11.4014166666667
-3.002829,53.042282,77,2020-04-17,30,"WREX","Wrexham","Urban Traffic",10.3537916666667
-2.094278,57.15736,78,2020-04-18,1,"ABD","Aberdeen","Urban Background",5.93254166666667
-3.2429,55.79216,78,2020-04-18,2,"ACTH","Auchencorth Moss","Rural Background",5.57983333333333
-5.928833,54.59965,78,2020-04-18,3,"BEL2","Belfast Centre","Urban Background",6.76295833333333
-1.874978,52.476145,78,2020-04-18,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",7.594375
-3.007175,53.80489,78,2020-04-18,5,"BLC2","Blackpool Marton","Urban Background",6.45645833333333
-1.918235,52.481346,78,2020-04-18,6,"BMLD","Birmingham Ladywood","Urban Background",6.72466666666667
-1.454946,53.244131,78,2020-04-18,7,"CHLG","Chesterfield Loundsley Green","Urban Background",7.61204166666667
-1.456928,53.231751,78,2020-04-18,8,"CHS7","Chesterfield Roadside","Urban Traffic",8.621375
-1.560189,52.411628,78,2020-04-18,9,"COAL","Coventry Allesley","Urban Background",7.17570833333333
-2.334139,53.48481,78,2020-04-18,10,"ECCL","Salford Eccles","Urban Background",8.37254166666667
-3.182186,55.945589,78,2020-04-18,11,"ED3","Edinburgh St Leonards","Urban Background",5.71054166666667
-4.238214,55.860936,78,2020-04-18,12,"GHSR","Glasgow High Street","Urban Traffic",5.957125
-4.734421,55.944079,78,2020-04-18,13,"GKA8","Greenock A8 Roadside","Urban Traffic",6.897625
-4.243631,55.865782,78,2020-04-18,14,"GLKP","Glasgow Townhead","Urban Background",6.12920833333333
-0.037418,51.449674,78,2020-04-18,15,"HP1","London Honor Oak Park","Urban Background",13.4984166666667
-0.213492,51.52105,78,2020-04-18,16,"KC1","London N. Kensington","Urban Background",13.59375
-1.533119,52.28881,78,2020-04-18,17,"LEAM","Leamington Spa","Urban Background",6.57625
-7.900328,54.43951,78,2020-04-18,18,"LN","Lough Navar","Rural Background",8.13579166666667
1.302686,52.614823,78,2020-04-18,19,"NO12","Norwich Lakenfields","Urban Background",7.62295833333333
-1.146447,52.95473,78,2020-04-18,20,"NOTT","Nottingham Centre","Urban Background",7.446
-1.260278,51.744806,78,2020-04-18,21,"OX8","Oxford St Ebbes","Urban Background",9.35833333333333
-2.680353,53.76559,78,2020-04-18,22,"PRES","Preston","Urban Background",6.302125
0.634889,51.45617,78,2020-04-18,23,"ROCH","Rochester Stoke","Rural Background",12.35675
0.678331,51.544166,78,2020-04-18,24,"SEND","Southend-on-Sea","Urban Background",10.5660416666667
-1.478096,53.378622,78,2020-04-18,25,"SHDG","Sheffield Devonshire Green","Urban Background",8.547625
-1.395757,50.908173,78,2020-04-18,26,"SOUT","Southampton Centre","Urban Background",15.8491666666667
-1.406878,54.88361,78,2020-04-18,27,"SUN2","Sunderland Silksworth","Urban Background",6.53791666666667
-3.022722,53.37287,78,2020-04-18,28,"TRAN","Wirral Tranmere","Urban Background",9.84875
-2.638139,53.54914,78,2020-04-18,29,"WIG5","Wigan Centre","Urban Background",7.75758333333333
-3.002829,53.042282,78,2020-04-18,30,"WREX","Wrexham","Urban Traffic",11.2282916666667
-2.094278,57.15736,79,2020-04-19,1,"ABD","Aberdeen","Urban Background",5.9975
